Rxx(Ohm),ne(cm-2)
2.48E-06,-2.95431E+12
1.22E-06,-2.97952E+12
1.96E-06,-3.00472E+12
7.63E-07,-3.02993E+12
1.38E-06,-3.05513E+12
3.70E-06,-3.08034E+12
4.41E-06,-3.10554E+12
2.15E-06,-3.13075E+12
8.58E-07,-3.15595E+12
5.96E-07,-3.18115E+12
4.29E-07,-3.20636E+12
5.01E-07,-3.23156E+12
5.96E-07,-3.25677E+12
6.68E-07,-3.28197E+12
6.44E-07,-3.30718E+12
1.34E-06,-3.33238E+12
1.05E-06,-3.35759E+12
3.10E-07,-3.38279E+12
1.05E-06,-3.408E+12
2.15E-06,-3.4332E+12
8.82E-07,-3.45841E+12
6.20E-07,-3.48361E+12
2.62E-07,-3.50882E+12
9.54E-08,-3.53402E+12
5.25E-07,-3.55923E+12
7.87E-07,-3.58443E+12
7.15E-07,-3.60964E+12
6.68E-07,-3.63484E+12
1.34E-06,-3.66005E+12
6.68E-07,-3.68525E+12
4.77E-07,-3.71046E+12
8.82E-07,-3.73566E+12
1.22E-06,-3.76087E+12
1.45E-06,-3.78607E+12
8.11E-07,-3.81128E+12
